dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,image,source,channel_source,threshold,time_sec
0.38018545632010464,0.23470924977398905,0.40145442052210223,0.36105675146761745,0.9220983440401498,0.8511718749999723,0.11369791666666666,0.12641927083333335,1.png,RetCam,FlatSub+G6,P14,1.608
0.0919748812110284,0.04820422975846623,0.6325123152688588,0.04959316098464065,0.9958302902028217,0.8762076822916381,0.009912109375,0.12641927083333335,1.png,RetCam,FlatSub+G6,Triangle,1.608
0.08902716285746344,0.04658735128364519,0.6307222787364167,0.047893706869902186,0.9959420786692329,0.8760904947916381,0.009599609375,0.12641927083333335,1.png,RetCam,FlatSub+G6,Triangle_clean,1.608
0.3459644899367422,0.7219374661329152,0,0,0,0,0,0,1.png,RetCam,FlatSub+G6,SOFT_AUPRC,0
0.336695297219094,0.2024255066772599,0.4959166290893853,0.25486661860123216,0.9625098746478304,0.8730501302083049,0.064970703125,0.12641927083333335,1.png,RetCam,FlatDiv+G6,P08,1.606
0.3546343910698052,0.21553531272626147,0.45334295334277164,0.2912246369347278,0.9491809631693912,0.8660026041666384,0.0812109375,0.12641927083333335,1.png,RetCam,FlatDiv+G6,P10,1.606
0.3657196033384178,0.2237802057012307,0.42006814082423005,0.3238232567719838,0.9353042882055367,0.8580013020833054,0.09745442708333334,0.12641927083333335,1.png,RetCam,FlatDiv+G6,P12,1.606
0.3728055310783742,0.22910938931929867,0.3936557015659213,0.35405294057051345,0.9210810689958071,0.8493977864583057,0.113701171875,0.12641927083333335,1.png,RetCam,FlatDiv+G6,P14,1.606
0.09093521045824572,0.04763338099178578,0.648122866891986,0.048897929755884,0.9961582030376281,0.8764062499999714,0.009537760416666667,0.12641927083333335,1.png,RetCam,FlatDiv+G6,Triangle,1.606
0.08768898488118847,0.045854980799627076,0.6446718419172736,0.04704397981253295,0.9962476338107571,0.8762499999999714,0.009225260416666667,0.12641927083333335,1.png,RetCam,FlatDiv+G6,Triangle_clean,1.606
0.3382224739241006,0.7154909979031974,0,0,0,0,0,0,1.png,RetCam,FlatDiv+G6,SOFT_AUPRC,0
0.43413066761861646,0.2772457820336694,0.5105458137809283,0.3776121584099161,0.9645889617907798,0.9122884114583036,0.06590169270833333,0.0891015625,10.png,RetCam,C4G4,P08,1.675
0.4507298923668918,0.29093047761406354,0.46911921602700074,0.43372789712098725,0.9519883642808814,0.9058105468749705,0.08237955729166667,0.0891015625,10.png,RetCam,C4G4,P10,1.675
0.4575684101142263,0.2966539411631941,0.4349973656479073,0.48260996638883435,0.9386837628828802,0.8980468749999707,0.09885416666666667,0.0891015625,10.png,RetCam,C4G4,P12,1.675
0.45622750867799494,0.295527683802233,0.40434659892734853,0.523381557796097,0.9245822433780421,0.8888346354166377,0.11533203125,0.0891015625,10.png,RetCam,C4G4,P14,1.675
0.4548792620058868,0.2943972278803366,0.4504711066526527,0.45937454332878147,0.945184184570488,0.901897786458304,0.09086263020833334,0.0891015625,10.png,RetCam,C4G4,Triangle,1.675
0.47495001428154343,0.3114324243331557,0.49600286361989576,0.4556115738709427,0.9547150392383551,0.9102441406249704,0.081845703125,0.0891015625,10.png,RetCam,C4G4,Triangle_clean,1.675
0.36402515858223095,0.8323153323740334,0,0,0,0,0,0,10.png,RetCam,C4G4,SOFT_AUPRC,0
