dice,iou,precision,sensitivity,specificity,accuracy,pred_density,gt_density,method
0.36833560984346,0.2257422617454575,0.2353290414878229,0.847126377587587,0.6016567050721929,0.6326888020833127,0.455078125,0.12641927083333335,gabor_c6_median7_DTD40h90
0.36833560984346,0.2257422617454575,0.2353290414878229,0.847126377587587,0.6016567050721929,0.6326888020833127,0.455078125,0.12641927083333335,gabor_c6_median7_DTD40h92
0.3921392139213676,0.24388878522110438,0.25892297025124156,0.8077041919866085,0.665454382853115,0.6834374999999777,0.39436197916666665,0.12641927083333335,gabor_c6_median7_DTD50h85
0.3921392139213676,0.24388878522110438,0.25892297025124156,0.8077041919866085,0.665454382853115,0.6834374999999777,0.39436197916666665,0.12641927083333335,gabor_c6_median7_DTD50h90
0.3921392139213676,0.24388878522110438,0.25892297025124156,0.8077041919866085,0.665454382853115,0.6834374999999777,0.39436197916666665,0.12641927083333335,gabor_c6_median7_DTD50h92
0.4247751212935629,0.26965998762182136,0.3015996625457995,0.7180193634770012,0.7593865048963065,0.7541569010416421,0.300966796875,0.12641927083333335,gabor_c6_median7_DTD60h85
0.4247751212935629,0.26965998762182136,0.3015996625457995,0.7180193634770012,0.7593865048963065,0.7541569010416421,0.300966796875,0.12641927083333335,gabor_c6_median7_DTD60h90
0.4247751212935629,0.26965998762182136,0.3015996625457995,0.7180193634770012,0.7593865048963065,0.7541569010416421,0.300966796875,0.12641927083333335,gabor_c6_median7_DTD60h92
0.43041539544701085,0.27422248803822286,0.5484668447703064,0.35418168709435727,0.9578035802119153,0.8814941406249712,0.08163736979166666,0.12641927083333335,gabor_c6_median7_median7_P10
0.3461143838118755,0.20927347116640382,0.2148106731276852,0.890333710989574,0.529042643573634,0.5747167968749812,0.523974609375,0.12641927083333335,gabor_c6_median7_Hyst
0.39267361994396804,0.24430235502653747,0.5751403447759078,0.29809970130798796,0.9681328345083182,0.8834277343749712,0.06552408854166666,0.12641927083333335,gabor_c6_inv_median7_P08
0.43098451086102924,0.27468467573735733,0.5457810403344597,0.35608713564724587,0.957114218002379,0.8811328124999713,0.08248046875,0.12641927083333335,gabor_c6_inv_median7_P10
0.45832431574536375,0.2972897091303303,0.5212155022477205,0.40897620764228837,0.9456335425019397,0.877789713541638,0.09919596354166667,0.12641927083333335,gabor_c6_inv_median7_P12
0.36833560984346,0.2257422617454575,0.2353290414878229,0.847126377587587,0.6016567050721929,0.6326888020833127,0.455078125,0.12641927083333335,gabor_c6_inv_median7_DTD40h85
0.36833560984346,0.2257422617454575,0.2353290414878229,0.847126377587587,0.6016567050721929,0.6326888020833127,0.455078125,0.12641927083333335,gabor_c6_inv_median7_DTD40h90
0.36833560984346,0.2257422617454575,0.2353290414878229,0.847126377587587,0.6016567050721929,0.6326888020833127,0.455078125,0.12641927083333335,gabor_c6_inv_median7_DTD40h92
0.3921392139213676,0.24388878522110438,0.25892297025124156,0.8077041919866085,0.665454382853115,0.6834374999999777,0.39436197916666665,0.12641927083333335,gabor_c6_inv_median7_DTD50h85
0.3921392139213676,0.24388878522110438,0.25892297025124156,0.8077041919866085,0.665454382853115,0.6834374999999777,0.39436197916666665,0.12641927083333335,gabor_c6_inv_median7_DTD50h90
0.3921392139213676,0.24388878522110438,0.25892297025124156,0.8077041919866085,0.665454382853115,0.6834374999999777,0.39436197916666665,0.12641927083333335,gabor_c6_inv_median7_DTD50h92
0.4247751212935629,0.26965998762182136,0.3015996625457995,0.7180193634770012,0.7593865048963065,0.7541569010416421,0.300966796875,0.12641927083333335,gabor_c6_inv_median7_DTD60h85
0.4247751212935629,0.26965998762182136,0.3015996625457995,0.7180193634770012,0.7593865048963065,0.7541569010416421,0.300966796875,0.12641927083333335,gabor_c6_inv_median7_DTD60h90
0.4247751212935629,0.26965998762182136,0.3015996625457995,0.7180193634770012,0.7593865048963065,0.7541569010416421,0.300966796875,0.12641927083333335,gabor_c6_inv_median7_DTD60h92
0.43041539544701085,0.27422248803822286,0.5484668447703064,0.35418168709435727,0.9578035802119153,0.8814941406249712,0.08163736979166666,0.12641927083333335,gabor_c6_inv_median7_median7_P10
0.3461143838118755,0.20927347116640382,0.2148106731276852,0.890333710989574,0.529042643573634,0.5747167968749812,0.523974609375,0.12641927083333335,gabor_c6_inv_median7_Hyst
0.3709519136407616,0.2277108433734467,0.5409059508533796,0.2822638788751977,0.9653306702836086,0.8789778645833047,0.06597005208333333,0.12641927083333335,z_fuse_gabor3_P08
0.4057410899343288,0.2545013782721248,0.5138751825679888,0.33520444947977773,0.954110834538129,0.8758691406249715,0.08246419270833333,0.12641927083333335,z_fuse_gabor3_P10
0.4311980934497825,0.27485821610070804,0.49103588933830356,0.3843598722833494,0.9423469615894478,0.8718066406249716,0.098955078125,0.12641927083333335,z_fuse_gabor3_P12
0.3417741748824615,0.20610834164172773,0.2174193503151513,0.7984601915746219,0.5840947369989795,0.6111946614583134,0.464267578125,0.12641927083333335,z_fuse_gabor3_DTD40h85
0.3417741748824615,0.20610834164172773,0.2174193503151513,0.7984601915746219,0.5840947369989795,0.6111946614583134,0.464267578125,0.12641927083333335,z_fuse_gabor3_DTD40h90
0.3417741748824615,0.20610834164172773,0.2174193503151513,0.7984601915746219,0.5840947369989795,0.6111946614583134,0.464267578125,0.12641927083333335,z_fuse_gabor3_DTD40h92
0.3689608981309964,0.2262121721718413,0.24523038309560896,0.7446956432174414,0.6683124413110302,0.6779687499999779,0.38389973958333334,0.12641927083333335,z_fuse_gabor3_DTD50h85
